year,region,state,gender,mode_of_trans,count
2018,Southeast,West Virginia,female,drove_alone,284890
2018,Southeast,West Virginia,female,carpooled,29348
2018,Southeast,West Virginia,female,public_transportation,3011
2018,Southeast,West Virginia,female,bicycle,313
2018,Southeast,West Virginia,female,walked,8747
2018,Southeast,West Virginia,female,taxicab_or_other,3294
2018,Midwest,Wisconsin,female,drove_alone,1152658
2018,Midwest,Wisconsin,female,carpooled,111395
2018,Midwest,Wisconsin,female,public_transportation,22600
2018,Midwest,Wisconsin,female,bicycle,5027
2018,Midwest,Wisconsin,female,walked,41672
2018,Midwest,Wisconsin,female,taxicab_or_other,10175
2018,West,Wyoming,female,drove_alone,96802
2018,West,Wyoming,female,carpooled,13264
2018,West,Wyoming,female,public_transportation,1085
2018,West,Wyoming,female,bicycle,1254
2018,West,Wyoming,female,walked,4975
2018,West,Wyoming,female,taxicab_or_other,1008
2019,Southeast,Alabama,male,drove_alone,957190
2019,Southeast,Alabama,male,carpooled,97755
2019,Southeast,Alabama,male,public_transportation,3513
2019,Southeast,Alabama,male,bicycle,1350
2019,Southeast,Alabama,male,walked,13980
2019,Southeast,Alabama,male,taxicab_or_other,14575
2019,West,Alaska,male,drove_alone,137200
2019,West,Alaska,male,carpooled,20255
2019,West,Alaska,male,public_transportation,2239
2019,West,Alaska,male,bicycle,1709
2019,West,Alaska,male,walked,15512
2019,West,Alaska,male,taxicab_or_other,11476
2019,Southwest,Arizona,male,drove_alone,1338647
2019,Southwest,Arizona,male,carpooled,178784
2019,Southwest,Arizona,male,public_transportation,27811
2019,Southwest,Arizona,male,bicycle,18205
2019,Southwest,Arizona,male,walked,36275
2019,Southwest,Arizona,male,taxicab_or_other,39688
2019,Southeast,Arkansas,male,drove_alone,564354
2019,Southeast,Arkansas,male,carpooled,72176
2019,Southeast,Arkansas,male,public_transportation,3202
2019,Southeast,Arkansas,male,bicycle,1235
2019,Southeast,Arkansas,male,walked,15048
2019,Southeast,Arkansas,male,taxicab_or_other,7634
2019,West,California,male,drove_alone,7571099
2019,West,California,male,carpooled,956861
2019,West,California,male,public_transportation,495126
2019,West,California,male,bicycle,113444
2019,West,California,male,walked,254248
2019,West,California,male,taxicab_or_other,188976
2019,West,Colorado,male,drove_alone,1212520
2019,West,Colorado,male,carpooled,138163
2019,West,Colorado,male,public_transportation,55312
2019,West,Colorado,male,bicycle,23777
2019,West,Colorado,male,walked,47476
2019,West,Colorado,male,taxicab_or_other,21232
2019,Northeast,Connecticut,male,drove_alone,724844
2019,Northeast,Connecticut,male,carpooled,69540
2019,Northeast,Connecticut,male,public_transportation,44995
2019,Northeast,Connecticut,male,bicycle,4227
2019,Northeast,Connecticut,male,walked,27672
2019,Northeast,Connecticut,male,taxicab_or_other,9344
2019,Northeast,Delaware,male,drove_alone,189715
2019,Northeast,Delaware,male,carpooled,19406
2019,Northeast,Delaware,male,public_transportation,5176
2019,Northeast,Delaware,male,bicycle,614
2019,Northeast,Delaware,male,walked,5271
2019,Northeast,Delaware,male,taxicab_or_other,2421
2019,Southeast,Florida,male,drove_alone,4032009
2019,Southeast,Florida,male,carpooled,453832
2019,Southeast,Florida,male,public_transportation,72041
2019,Southeast,Florida,male,bicycle,42016
2019,Southeast,Florida,male,walked,82678
2019,Southeast,Florida,male,taxicab_or_other,120835
2019,Southeast,Georgia,male,drove_alone,1996380
2019,Southeast,Georgia,male,carpooled,248535
2019,Southeast,Georgia,male,public_transportation,51340
2019,Southeast,Georgia,male,bicycle,7878
2019,Southeast,Georgia,male,walked,45840
2019,Southeast,Georgia,male,taxicab_or_other,46982
2019,West,Hawaii,male,drove_alone,267739
2019,West,Hawaii,male,carpooled,41093
2019,West,Hawaii,male,public_transportation,15853
2019,West,Hawaii,male,bicycle,2479
2019,West,Hawaii,male,walked,18383
2019,West,Hawaii,male,taxicab_or_other,9245
2019,West,Idaho,male,drove_alone,352976
2019,West,Idaho,male,carpooled,40367
2019,West,Idaho,male,public_transportation,4432
2019,West,Idaho,male,bicycle,4772
2019,West,Idaho,male,walked,14895
2019,West,Idaho,male,taxicab_or_other,5045
2019,Midwest,Illinois,male,drove_alone,2356077
2019,Midwest,Illinois,male,carpooled,239711
2019,Midwest,Illinois,male,public_transportation,296621
2019,Midwest,Illinois,male,bicycle,25717
2019,Midwest,Illinois,male,walked,96279
2019,Midwest,Illinois,male,taxicab_or_other,44303
2019,Midwest,Indiana,male,drove_alone,1387923
2019,Midwest,Indiana,male,carpooled,158224
2019,Midwest,Indiana,male,public_transportation,14449
2019,Midwest,Indiana,male,bicycle,9330
2019,Midwest,Indiana,male,walked,38347
2019,Midwest,Indiana,male,taxicab_or_other,20049
2019,Midwest,Iowa,male,drove_alone,673882
2019,Midwest,Iowa,male,carpooled,67204
2019,Midwest,Iowa,male,public_transportation,8499
2019,Midwest,Iowa,male,bicycle,3474
2019,Midwest,Iowa,male,walked,25725
2019,Midwest,Iowa,male,taxicab_or_other,9569
2019,Midwest,Kansas,male,drove_alone,640346
2019,Midwest,Kansas,male,carpooled,65147
2019,Midwest,Kansas,male,public_transportation,3586
2019,Midwest,Kansas,male,bicycle,2665
2019,Midwest,Kansas,male,walked,17670
2019,Midwest,Kansas,male,taxicab_or_other,7355
2019,Southeast,Kentucky,male,drove_alone,848618
2019,Southeast,Kentucky,male,carpooled,90489
2019,Southeast,Kentucky,male,public_transportation,10241
2019,Southeast,Kentucky,male,bicycle,3241
2019,Southeast,Kentucky,male,walked,22870
2019,Southeast,Kentucky,male,taxicab_or_other,11581
2019,Southeast,Louisiana,male,drove_alone,856139
2019,Southeast,Louisiana,male,carpooled,86248
2019,Southeast,Louisiana,male,public_transportation,12048
2019,Southeast,Louisiana,male,bicycle,4988
2019,Southeast,Louisiana,male,walked,24035
2019,Southeast,Louisiana,male,taxicab_or_other,18567
2019,Northeast,Maine,male,drove_alone,270389
2019,Northeast,Maine,male,carpooled,33835
2019,Northeast,Maine,male,public_transportation,1627
2019,Northeast,Maine,male,bicycle,1058
2019,Northeast,Maine,male,walked,13442
2019,Northeast,Maine,male,taxicab_or_other,4337
2019,Northeast,Maryland,male,drove_alone,1170393
2019,Northeast,Maryland,male,carpooled,137607
2019,Northeast,Maryland,male,public_transportation,117989
2019,Northeast,Maryland,male,bicycle,7079
2019,Northeast,Maryland,male,walked,37482
2019,Northeast,Maryland,male,taxicab_or_other,22300
2019,Northeast,Massachusetts,male,drove_alone,1298251
2019,Northeast,Massachusetts,male,carpooled,134870
2019,Northeast,Massachusetts,male,public_transportation,186962
2019,Northeast,Massachusetts,male,bicycle,22387
2019,Northeast,Massachusetts,male,walked,89184
2019,Northeast,Massachusetts,male,taxicab_or_other,26845
2019,Midwest,Michigan,male,drove_alone,2013951
2019,Midwest,Michigan,male,carpooled,208603
2019,Midwest,Michigan,male,public_transportation,31897
2019,Midwest,Michigan,male,bicycle,11884
2019,Midwest,Michigan,male,walked,54258
2019,Midwest,Michigan,male,taxicab_or_other,24077
2019,Midwest,Minnesota,male,drove_alone,1209630
2019,Midwest,Minnesota,male,carpooled,116936
2019,Midwest,Minnesota,male,public_transportation,48752
2019,Midwest,Minnesota,male,bicycle,13822
2019,Midwest,Minnesota,male,walked,42119
2019,Midwest,Minnesota,male,taxicab_or_other,18683
2019,Southeast,Mississippi,male,drove_alone,530763
2019,Southeast,Mississippi,male,carpooled,55349
2019,Southeast,Mississippi,male,public_transportation,1168
2019,Southeast,Mississippi,male,bicycle,638
2019,Southeast,Mississippi,male,walked,8165
2019,Southeast,Mississippi,male,taxicab_or_other,13699
2019,Midwest,Missouri,male,drove_alone,1240501
2019,Midwest,Missouri,male,carpooled,121017
2019,Midwest,Missouri,male,public_transportation,16229
2019,Midwest,Missouri,male,bicycle,5230
2019,Midwest,Missouri,male,walked,32789
2019,Midwest,Missouri,male,taxicab_or_other,17077
2019,West,Montana,male,drove_alone,204710
2019,West,Montana,male,carpooled,28319
2019,West,Montana,male,public_transportation,2092
2019,West,Montana,male,bicycle,3554
2019,West,Montana,male,walked,11813
2019,West,Montana,male,taxicab_or_other,4011
2019,Midwest,Nebraska,male,drove_alone,437299
2019,Midwest,Nebraska,male,carpooled,45405
2019,Midwest,Nebraska,male,public_transportation,4340
2019,Midwest,Nebraska,male,bicycle,2164
2019,Midwest,Nebraska,male,walked,15473
2019,Midwest,Nebraska,male,taxicab_or_other,4061
2019,West,Nevada,male,drove_alone,613186
2019,West,Nevada,male,carpooled,77770
2019,West,Nevada,male,public_transportation,27134
2019,West,Nevada,male,bicycle,2210
2019,West,Nevada,male,walked,12676
2019,West,Nevada,male,taxicab_or_other,20920
2019,Northeast,New Hampshire,male,drove_alone,301959
2019,Northeast,New Hampshire,male,carpooled,29564
2019,Northeast,New Hampshire,male,public_transportation,3106
2019,Northeast,New Hampshire,male,bicycle,1454
2019,Northeast,New Hampshire,male,walked,9318
2019,Northeast,New Hampshire,male,taxicab_or_other,4093
2019,Northeast,New Jersey,male,drove_alone,1641229
2019,Northeast,New Jersey,male,carpooled,187047
2019,Northeast,New Jersey,male,public_transportation,281968
2019,Northeast,New Jersey,male,bicycle,8454
2019,Northeast,New Jersey,male,walked,58784
2019,Northeast,New Jersey,male,taxicab_or_other,41908
2019,Southwest,New Mexico,male,drove_alone,392118
2019,Southwest,New Mexico,male,carpooled,42015
2019,Southwest,New Mexico,male,public_transportation,4472
2019,Southwest,New Mexico,male,bicycle,3144
2019,Southwest,New Mexico,male,walked,11551
2019,Southwest,New Mexico,male,taxicab_or_other,6224
2019,Northeast,New York,male,drove_alone,2651557
2019,Northeast,New York,male,carpooled,296341
2019,Northeast,New York,male,public_transportation,1270719
2019,Northeast,New York,male,bicycle,52216
2019,Northeast,New York,male,walked,281033
2019,Northeast,New York,male,taxicab_or_other,73905
2019,Southeast,North Carolina,male,drove_alone,2045538
2019,Southeast,North Carolina,male,carpooled,232566
2019,Southeast,North Carolina,male,public_transportation,28375
2019,Southeast,North Carolina,male,bicycle,5275
2019,Southeast,North Carolina,male,walked,52307
2019,Southeast,North Carolina,male,taxicab_or_other,40309
2019,Midwest,North Dakota,male,drove_alone,185375
2019,Midwest,North Dakota,male,carpooled,16840
2019,Midwest,North Dakota,male,public_transportation,1511
2019,Midwest,North Dakota,male,bicycle,948
2019,Midwest,North Dakota,male,walked,6652
2019,Midwest,North Dakota,male,taxicab_or_other,3259
2019,Midwest,Ohio,male,drove_alone,2404076
2019,Midwest,Ohio,male,carpooled,228696
2019,Midwest,Ohio,male,public_transportation,42899
2019,Midwest,Ohio,male,bicycle,10318
2019,Midwest,Ohio,male,walked,68449
2019,Midwest,Ohio,male,taxicab_or_other,32600
2019,Southwest,Oklahoma,male,drove_alone,794585
2019,Southwest,Oklahoma,male,carpooled,85306
2019,Southwest,Oklahoma,male,public_transportation,3804
2019,Southwest,Oklahoma,male,bicycle,2887
2019,Southwest,Oklahoma,male,walked,15312
2019,Southwest,Oklahoma,male,taxicab_or_other,15327
2019,West,Oregon,male,drove_alone,754526
2019,West,Oregon,male,carpooled,100083
2019,West,Oregon,male,public_transportation,47325
2019,West,Oregon,male,bicycle,25606
2019,West,Oregon,male,walked,41093
2019,West,Oregon,male,taxicab_or_other,16940
2019,Northeast,Pennsylvania,male,drove_alone,2455821
2019,Northeast,Pennsylvania,male,carpooled,271727
2019,Northeast,Pennsylvania,male,public_transportation,162006
2019,Northeast,Pennsylvania,male,bicycle,17817
2019,Northeast,Pennsylvania,male,walked,112297
2019,Northeast,Pennsylvania,male,taxicab_or_other,39240
2019,Northeast,Rhode Island,male,drove_alone,222537
2019,Northeast,Rhode Island,male,carpooled,22554
2019,Northeast,Rhode Island,male,public_transportation,7860
2019,Northeast,Rhode Island,male,bicycle,1288
2019,Northeast,Rhode Island,male,walked,7898
2019,Northeast,Rhode Island,male,taxicab_or_other,3404
2019,Southeast,South Carolina,male,drove_alone,988570
2019,Southeast,South Carolina,male,carpooled,113355
2019,Southeast,South Carolina,male,public_transportation,7195
2019,Southeast,South Carolina,male,bicycle,3724
2019,Southeast,South Carolina,male,walked,27203
2019,Southeast,South Carolina,male,taxicab_or_other,19203
2019,Midwest,South Dakota,male,drove_alone,189383
2019,Midwest,South Dakota,male,carpooled,18426
2019,Midwest,South Dakota,male,public_transportation,897
2019,Midwest,South Dakota,male,bicycle,1468
2019,Midwest,South Dakota,male,walked,8673
2019,Midwest,South Dakota,male,taxicab_or_other,3718
2019,Southeast,Tennessee,male,drove_alone,1365675
2019,Southeast,Tennessee,male,carpooled,141617
2019,Southeast,Tennessee,male,public_transportation,9453
2019,Southeast,Tennessee,male,bicycle,2297
2019,Southeast,Tennessee,male,walked,24584
2019,Southeast,Tennessee,male,taxicab_or_other,25097
2019,Southwest,Texas,male,drove_alone,6018446
2019,Southwest,Texas,male,carpooled,722762
2019,Southwest,Texas,male,public_transportation,101383
2019,Southwest,Texas,male,bicycle,24106
2019,Southwest,Texas,male,walked,124530
2019,Southwest,Texas,male,taxicab_or_other,117905
2019,West,Utah,male,drove_alone,673995
2019,West,Utah,male,carpooled,86935
2019,West,Utah,male,public_transportation,22007
2019,West,Utah,male,bicycle,6149
2019,West,Utah,male,walked,17868
2019,West,Utah,male,taxicab_or_other,11129
2019,Northeast,Vermont,male,drove_alone,128012
2019,Northeast,Vermont,male,carpooled,14226
2019,Northeast,Vermont,male,public_transportation,1860
2019,Northeast,Vermont,male,bicycle,1151
2019,Northeast,Vermont,male,walked,8824
2019,Northeast,Vermont,male,taxicab_or_other,1770
2019,Southeast,Virginia,male,drove_alone,1723492
2019,Southeast,Virginia,male,carpooled,200315
2019,Southeast,Virginia,male,public_transportation,97596
2019,Southeast,Virginia,male,bicycle,10747
2019,Southeast,Virginia,male,walked,56003
2019,Southeast,Virginia,male,taxicab_or_other,37958
2019,West,Washington,male,drove_alone,1443755
2019,West,Washington,male,carpooled,195367
2019,West,Washington,male,public_transportation,148785
2019,West,Washington,male,bicycle,23080
2019,West,Washington,male,walked,76231
2019,West,Washington,male,taxicab_or_other,28240
2019,Southeast,West Virginia,male,drove_alone,317335
2019,Southeast,West Virginia,male,carpooled,35010
2019,Southeast,West Virginia,male,public_transportation,2834
2019,Southeast,West Virginia,male,bicycle,880
2019,Southeast,West Virginia,male,walked,11267
2019,Southeast,West Virginia,male,taxicab_or_other,6029
2019,Midwest,Wisconsin,male,drove_alone,1247219
2019,Midwest,Wisconsin,male,carpooled,116093
2019,Midwest,Wisconsin,male,public_transportation,24930
2019,Midwest,Wisconsin,male,bicycle,12827
2019,Midwest,Wisconsin,male,walked,46244
2019,Midwest,Wisconsin,male,taxicab_or_other,14714
2019,West,Wyoming,male,drove_alone,115347
2019,West,Wyoming,male,carpooled,19302
2019,West,Wyoming,male,public_transportation,2658
2019,West,Wyoming,male,bicycle,1909
2019,West,Wyoming,male,walked,5201
2019,West,Wyoming,male,taxicab_or_other,979
2019,Southeast,Alabama,female,drove_alone,860289
2019,Southeast,Alabama,female,carpooled,87289
2019,Southeast,Alabama,female,public_transportation,5354
2019,Southeast,Alabama,female,bicycle,1626
2019,Southeast,Alabama,female,walked,12228
2019,Southeast,Alabama,female,taxicab_or_other,6433
2019,West,Alaska,female,drove_alone,107525
2019,West,Alaska,female,carpooled,21720
2019,West,Alaska,female,public_transportation,1134
2019,West,Alaska,female,bicycle,615
2019,West,Alaska,female,walked,9220
2019,West,Alaska,female,taxicab_or_other,6065
2019,Southwest,Arizona,female,drove_alone,1139537
2019,Southwest,Arizona,female,carpooled,170114
2019,Southwest,Arizona,female,public_transportation,27209
2019,Southwest,Arizona,female,bicycle,6991
2019,Southwest,Arizona,female,walked,26177
2019,Southwest,Arizona,female,taxicab_or_other,18656
2019,Southeast,Arkansas,female,drove_alone,518054
2019,Southeast,Arkansas,female,carpooled,68491
2019,Southeast,Arkansas,female,public_transportation,2089
2019,Southeast,Arkansas,female,bicycle,747
2019,Southeast,Arkansas,female,walked,10313
2019,Southeast,Arkansas,female,taxicab_or_other,3975
2019,West,California,female,drove_alone,6196804
2019,West,California,female,carpooled,884412
2019,West,California,female,public_transportation,475775
2019,West,California,female,bicycle,47217
2019,West,California,female,walked,225503
2019,West,California,female,taxicab_or_other,132399
2019,West,Colorado,female,drove_alone,1021822
2019,West,Colorado,female,carpooled,120262
2019,West,Colorado,female,public_transportation,40835
2019,West,Colorado,female,bicycle,10191
2019,West,Colorado,female,walked,33640
2019,West,Colorado,female,taxicab_or_other,11617
2019,Northeast,Connecticut,female,drove_alone,682150
2019,Northeast,Connecticut,female,carpooled,66006
2019,Northeast,Connecticut,female,public_transportation,36159
2019,Northeast,Connecticut,female,bicycle,2080
2019,Northeast,Connecticut,female,walked,22746
2019,Northeast,Connecticut,female,taxicab_or_other,6292
2019,Northeast,Delaware,female,drove_alone,184479
2019,Northeast,Delaware,female,carpooled,20232
2019,Northeast,Delaware,female,public_transportation,5747
2019,Northeast,Delaware,female,bicycle,462
2019,Northeast,Delaware,female,walked,5233
2019,Northeast,Delaware,female,taxicab_or_other,1198
2019,Southeast,Florida,female,drove_alone,3671078
2019,Southeast,Florida,female,carpooled,447329
2019,Southeast,Florida,female,public_transportation,84819
2019,Southeast,Florida,female,bicycle,16641
2019,Southeast,Florida,female,walked,72276
2019,Southeast,Florida,female,taxicab_or_other,73697
2019,Southeast,Georgia,female,drove_alone,1889328
2019,Southeast,Georgia,female,carpooled,210461
2019,Southeast,Georgia,female,public_transportation,46945
2019,Southeast,Georgia,female,bicycle,2042
2019,Southeast,Georgia,female,walked,28168
2019,Southeast,Georgia,female,taxicab_or_other,40077
2019,West,Hawaii,female,drove_alone,218596
2019,West,Hawaii,female,carpooled,51972
2019,West,Hawaii,female,public_transportation,21819
2019,West,Hawaii,female,bicycle,1599
2019,West,Hawaii,female,walked,13619
2019,West,Hawaii,female,taxicab_or_other,6175
2019,West,Idaho,female,drove_alone,304069
2019,West,Idaho,female,carpooled,36965
2019,West,Idaho,female,public_transportation,2025
2019,West,Idaho,female,bicycle,1573
2019,West,Idaho,female,walked,7672
2019,West,Idaho,female,taxicab_or_other,2485
2019,Midwest,Illinois,female,drove_alone,2137308
2019,Midwest,Illinois,female,carpooled,232563
2019,Midwest,Illinois,female,public_transportation,302136
2019,Midwest,Illinois,female,bicycle,9649
2019,Midwest,Illinois,female,walked,91102
2019,Midwest,Illinois,female,taxicab_or_other,36634
2019,Midwest,Indiana,female,drove_alone,1246788
2019,Midwest,Indiana,female,carpooled,148340
2019,Midwest,Indiana,female,public_transportation,15179
2019,Midwest,Indiana,female,bicycle,4047
2019,Midwest,Indiana,female,walked,34737
2019,Midwest,Indiana,female,taxicab_or_other,10988
2019,Midwest,Iowa,female,drove_alone,600780
2019,Midwest,Iowa,female,carpooled,69046
2019,Midwest,Iowa,female,public_transportation,9311
2019,Midwest,Iowa,female,bicycle,1907
2019,Midwest,Iowa,female,walked,24772
2019,Midwest,Iowa,female,taxicab_or_other,3741
2019,Midwest,Kansas,female,drove_alone,557241
2019,Midwest,Kansas,female,carpooled,57440
2019,Midwest,Kansas,female,public_transportation,3639
2019,Midwest,Kansas,female,bicycle,1315
2019,Midwest,Kansas,female,walked,14400
2019,Midwest,Kansas,female,taxicab_or_other,3098
2019,Southeast,Kentucky,female,drove_alone,768789
2019,Southeast,Kentucky,female,carpooled,87930
2019,Southeast,Kentucky,female,public_transportation,9253
2019,Southeast,Kentucky,female,bicycle,1528
2019,Southeast,Kentucky,female,walked,21878
2019,Southeast,Kentucky,female,taxicab_or_other,12250
2019,Southeast,Louisiana,female,drove_alone,806198
2019,Southeast,Louisiana,female,carpooled,91434
2019,Southeast,Louisiana,female,public_transportation,11750
2019,Southeast,Louisiana,female,bicycle,2444
2019,Southeast,Louisiana,female,walked,18990
2019,Southeast,Louisiana,female,taxicab_or_other,11752
2019,Northeast,Maine,female,drove_alone,253992
2019,Northeast,Maine,female,carpooled,29852
2019,Northeast,Maine,female,public_transportation,2630
2019,Northeast,Maine,female,bicycle,754
2019,Northeast,Maine,female,walked,11992
2019,Northeast,Maine,female,taxicab_or_other,2251
2019,Northeast,Maryland,female,drove_alone,1101145
2019,Northeast,Maryland,female,carpooled,129614
2019,Northeast,Maryland,female,public_transportation,128937
2019,Northeast,Maryland,female,bicycle,2416
2019,Northeast,Maryland,female,walked,30404
2019,Northeast,Maryland,female,taxicab_or_other,19354
2019,Northeast,Massachusetts,female,drove_alone,1234083
2019,Northeast,Massachusetts,female,carpooled,130076
2019,Northeast,Massachusetts,female,public_transportation,192215
2019,Northeast,Massachusetts,female,bicycle,9863
2019,Northeast,Massachusetts,female,walked,92372
2019,Northeast,Massachusetts,female,taxicab_or_other,22084
2019,Midwest,Michigan,female,drove_alone,1798608
2019,Midwest,Michigan,female,carpooled,205271
2019,Midwest,Michigan,female,public_transportation,33367
2019,Midwest,Michigan,female,bicycle,4202
2019,Midwest,Michigan,female,walked,46766
2019,Midwest,Michigan,female,taxicab_or_other,19038
2019,Midwest,Minnesota,female,drove_alone,1087238
2019,Midwest,Minnesota,female,carpooled,126649
2019,Midwest,Minnesota,female,public_transportation,51893
2019,Midwest,Minnesota,female,bicycle,6304
2019,Midwest,Minnesota,female,walked,35443
2019,Midwest,Minnesota,female,taxicab_or_other,10726
2019,Southeast,Mississippi,female,drove_alone,516994
2019,Southeast,Mississippi,female,carpooled,55081
2019,Southeast,Mississippi,female,public_transportation,1869
2019,Southeast,Mississippi,female,bicycle,265
2019,Southeast,Mississippi,female,walked,5353
2019,Southeast,Mississippi,female,taxicab_or_other,7163
2019,Midwest,Missouri,female,drove_alone,1152157
2019,Midwest,Missouri,female,carpooled,123625
2019,Midwest,Missouri,female,public_transportation,17191
2019,Midwest,Missouri,female,bicycle,1795
2019,Midwest,Missouri,female,walked,27797
2019,Midwest,Missouri,female,taxicab_or_other,12305
2019,West,Montana,female,drove_alone,187239
2019,West,Montana,female,carpooled,22598
2019,West,Montana,female,public_transportation,2666
2019,West,Montana,female,bicycle,2659
2019,West,Montana,female,walked,9674
2019,West,Montana,female,taxicab_or_other,1618
2019,Midwest,Nebraska,female,drove_alone,381616
2019,Midwest,Nebraska,female,carpooled,44333
2019,Midwest,Nebraska,female,public_transportation,3819
2019,Midwest,Nebraska,female,bicycle,940
2019,Midwest,Nebraska,female,walked,12088
2019,Midwest,Nebraska,female,taxicab_or_other,3294
2019,West,Nevada,female,drove_alone,511436
2019,West,Nevada,female,carpooled,77393
2019,West,Nevada,female,public_transportation,17646
2019,West,Nevada,female,bicycle,1424
2019,West,Nevada,female,walked,10605
2019,West,Nevada,female,taxicab_or_other,17386
2019,Northeast,New Hampshire,female,drove_alone,279245
2019,Northeast,New Hampshire,female,carpooled,27055
2019,Northeast,New Hampshire,female,public_transportation,3221
2019,Northeast,New Hampshire,female,bicycle,833
2019,Northeast,New Hampshire,female,walked,8160
2019,Northeast,New Hampshire,female,taxicab_or_other,2245
2019,Northeast,New Jersey,female,drove_alone,1495773
2019,Northeast,New Jersey,female,carpooled,161555
2019,Northeast,New Jersey,female,public_transportation,228778
2019,Northeast,New Jersey,female,bicycle,2342
2019,Northeast,New Jersey,female,walked,59990
2019,Northeast,New Jersey,female,taxicab_or_other,35816
2019,Southwest,New Mexico,female,drove_alone,340892
2019,Southwest,New Mexico,female,carpooled,42923
2019,Southwest,New Mexico,female,public_transportation,5095
2019,Southwest,New Mexico,female,bicycle,2935
2019,Southwest,New Mexico,female,walked,6564
2019,Southwest,New Mexico,female,taxicab_or_other,3939
2019,Northeast,New York,female,drove_alone,2326885
2019,Northeast,New York,female,carpooled,294775
2019,Northeast,New York,female,public_transportation,1344989
2019,Northeast,New York,female,bicycle,16421
2019,Northeast,New York,female,walked,303389
2019,Northeast,New York,female,taxicab_or_other,70120
2019,Southeast,North Carolina,female,drove_alone,1913333
2019,Southeast,North Carolina,female,carpooled,198848
2019,Southeast,North Carolina,female,public_transportation,27233
2019,Southeast,North Carolina,female,bicycle,2493
2019,Southeast,North Carolina,female,walked,35652
2019,Southeast,North Carolina,female,taxicab_or_other,24767
2019,Midwest,North Dakota,female,drove_alone,149356
2019,Midwest,North Dakota,female,carpooled,17584
2019,Midwest,North Dakota,female,public_transportation,1359
2019,Midwest,North Dakota,female,bicycle,71
2019,Midwest,North Dakota,female,walked,6178
2019,Midwest,North Dakota,female,taxicab_or_other,1764
2019,Midwest,Ohio,female,drove_alone,2200322
2019,Midwest,Ohio,female,carpooled,219274
2019,Midwest,Ohio,female,public_transportation,41025
2019,Midwest,Ohio,female,bicycle,4217
2019,Midwest,Ohio,female,walked,58786
2019,Midwest,Ohio,female,taxicab_or_other,22054
2019,Southwest,Oklahoma,female,drove_alone,682145
2019,Southwest,Oklahoma,female,carpooled,84036
2019,Southwest,Oklahoma,female,public_transportation,3805
2019,Southwest,Oklahoma,female,bicycle,1372
2019,Southwest,Oklahoma,female,walked,10743
2019,Southwest,Oklahoma,female,taxicab_or_other,8420
2019,West,Oregon,female,drove_alone,684193
2019,West,Oregon,female,carpooled,90400
2019,West,Oregon,female,public_transportation,46578
2019,West,Oregon,female,bicycle,13547
2019,West,Oregon,female,walked,34927
2019,West,Oregon,female,taxicab_or_other,9535
2019,Northeast,Pennsylvania,female,drove_alone,2190617
2019,Northeast,Pennsylvania,female,carpooled,248503
2019,Northeast,Pennsylvania,female,public_transportation,191576
2019,Northeast,Pennsylvania,female,bicycle,9997
2019,Northeast,Pennsylvania,female,walked,112961
2019,Northeast,Pennsylvania,female,taxicab_or_other,32979
2019,Northeast,Rhode Island,female,drove_alone,204888
2019,Northeast,Rhode Island,female,carpooled,21347
2019,Northeast,Rhode Island,female,public_transportation,8615
2019,Northeast,Rhode Island,female,bicycle,168
2019,Northeast,Rhode Island,female,walked,9695
2019,Northeast,Rhode Island,female,taxicab_or_other,2456
2019,Southeast,South Carolina,female,drove_alone,946160
2019,Southeast,South Carolina,female,carpooled,90325
2019,Southeast,South Carolina,female,public_transportation,6642
2019,Southeast,South Carolina,female,bicycle,1661
2019,Southeast,South Carolina,female,walked,21110
2019,Southeast,South Carolina,female,taxicab_or_other,11983
2019,Midwest,South Dakota,female,drove_alone,168110
2019,Midwest,South Dakota,female,carpooled,21729
2019,Midwest,South Dakota,female,public_transportation,681
2019,Midwest,South Dakota,female,bicycle,240
2019,Midwest,South Dakota,female,walked,5755
2019,Midwest,South Dakota,female,taxicab_or_other,1773
2019,Southeast,Tennessee,female,drove_alone,1240730
2019,Southeast,Tennessee,female,carpooled,141106
2019,Southeast,Tennessee,female,public_transportation,10151
2019,Southeast,Tennessee,female,bicycle,1622
2019,Southeast,Tennessee,female,walked,20113
2019,Southeast,Tennessee,female,taxicab_or_other,16480
2019,Southwest,Texas,female,drove_alone,4973957
2019,Southwest,Texas,female,carpooled,608229
2019,Southwest,Texas,female,public_transportation,80761
2019,Southwest,Texas,female,bicycle,6979
2019,Southwest,Texas,female,walked,86853
2019,Southwest,Texas,female,taxicab_or_other,66554
2019,West,Utah,female,drove_alone,531380
2019,West,Utah,female,carpooled,77166
2019,West,Utah,female,public_transportation,17105
2019,West,Utah,female,bicycle,2413
2019,West,Utah,female,walked,14550
2019,West,Utah,female,taxicab_or_other,5232
2019,Northeast,Vermont,female,drove_alone,118987
2019,Northeast,Vermont,female,carpooled,13494
2019,Northeast,Vermont,female,public_transportation,3464
2019,Northeast,Vermont,female,bicycle,479
2019,Northeast,Vermont,female,walked,8396
2019,Northeast,Vermont,female,taxicab_or_other,730
2019,Southeast,Virginia,female,drove_alone,1565434
2019,Southeast,Virginia,female,carpooled,185629
2019,Southeast,Virginia,female,public_transportation,89238
2019,Southeast,Virginia,female,bicycle,4265
2019,Southeast,Virginia,female,walked,43454
2019,Southeast,Virginia,female,taxicab_or_other,30548
2019,West,Washington,female,drove_alone,1196972
2019,West,Washington,female,carpooled,175212
